Stop,Departure Location,Destination Location,Price (RM),Departure Month,Departure Day,Departure Hour,Departure Minute
1,LGK,LBU,426.1,12,29,10,20
1,LGK,LBU,426.1,12,29,10,50
1,LGK,LBU,426.1,12,29,12,0
1,LGK,LBU,426.1,12,29,12,55
1,LGK,LBU,456.1,12,29,13,35
1,LGK,LBU,476.1,12,29,13,55
1,LGK,LBU,456.1,12,29,21,30
1,LGK,MYY,546.1,12,29,9,30
1,LGK,MYY,546.1,12,29,10,20
1,LGK,MYY,546.1,12,29,10,50
1,LGK,MYY,546.1,12,29,12,0
1,LGK,MYY,546.1,12,29,12,55
1,LGK,MYY,576.1,12,29,13,35
1,LGK,MYY,566.09,12,29,20,30
1,LGK,MYY,576.1,12,29,21,30
1,LGK,MYY,506.1,12,29,21,30
0,LGK,PEN,104.3,12,29,8,45
0,LGK,PEN,224.3,12,29,19,20
1,LGK,SDK,376.1,12,29,9,30
1,LGK,SDK,376.1,12,29,9,30
1,LGK,SDK,376.1,12,29,10,20
1,LGK,SDK,376.1,12,29,10,50
1,LGK,SDK,376.1,12,29,12,0
1,LGK,SDK,506.1,12,29,16,30
1,LGK,SDK,466.09,12,29,20,30
1,LGK,SDK,466.09,12,29,20,30
1,LGK,SDK,406.1,12,29,21,30
1,LGK,SDK,406.1,12,29,21,30
1,LGK,SBW,486.11,12,29,10,20
1,LGK,SBW,486.11,12,29,10,50
1,LGK,SBW,486.11,12,29,12,0
1,LGK,SBW,486.11,12,29,12,55
1,LGK,SBW,516.1,12,29,13,35
1,LGK,SBW,536.11,12,29,13,55
1,LGK,SBW,536.11,12,29,14,10
1,LGK,SBW,536.11,12,29,15,0
1,LGK,SBW,516.1,12,29,16,0
1,LGK,SBW,616.1,12,29,16,30
1,LGK,TGG,316.1,12,29,9,30
1,LGK,TGG,316.1,12,29,10,20
1,LGK,TGG,316.1,12,29,10,50
1,LGK,TGG,316.1,12,29,12,0
1,LGK,TGG,316.1,12,29,12,55
1,LGK,TGG,346.1,12,29,13,35
1,LGK,TGG,366.1,12,29,13,55
1,LGK,TGG,366.1,12,29,14,10
1,LGK,TGG,366.1,12,29,15,0
1,LGK,TGG,346.1,12,29,16,0
1,LGK,TWU,406.11,12,29,9,30
1,LGK,TWU,406.11,12,29,10,20
1,LGK,TWU,406.11,12,29,10,20
1,LGK,TWU,406.11,12,29,10,50
1,LGK,TWU,406.11,12,29,12,0
1,LGK,TWU,406.11,12,29,12,55
1,LGK,TWU,436.11,12,29,13,35
1,LGK,TWU,456.11,12,29,13,55
1,LGK,TWU,456.11,12,29,14,10
1,LGK,TWU,456.11,12,29,15,0
1,MYY,AOR,416.09,12,29,14,50
1,MYY,AOR,416.09,12,29,14,50
1,MYY,AOR,416.09,12,29,19,10
1,MYY,AOR,416.09,12,29,19,10
0,MYY,BKI,294.3,12,29,17,55
1,MYY,KBR,436.1,12,29,14,50
1,MYY,KBR,436.1,12,29,14,50
1,MYY,KBR,436.1,12,29,14,50
1,MYY,KBR,446.1,12,29,14,50
1,MYY,KBR,436.1,12,29,19,10
1,MYY,KBR,436.1,12,29,19,10
1,MYY,KBR,436.1,12,29,19,10
1,MYY,KBR,436.1,12,29,19,10
0,MYY,KCH,144.0,12,29,9,40
0,MYY,KCH,144.0,12,29,13,15
0,MYY,KCH,144.0,12,29,16,10
0,MYY,KCH,144.0,12,29,21,40
0,MYY,KUL,274.3,12,29,14,50
0,MYY,KUL,274.3,12,29,19,10
1,MYY,LGK,826.1,12,29,14,50
1,MYY,LGK,656.1,12,29,14,50
1,MYY,LGK,446.1,12,29,14,50
1,MYY,LGK,526.1,12,29,19,10
1,MYY,LGK,656.1,12,29,19,10
1,MYY,LGK,526.1,12,29,19,10
1,MYY,LGK,526.1,12,29,19,10
1,MYY,LGK,506.1,12,29,19,10
1,MYY,LGK,526.1,12,29,19,10
1,MYY,LGK,826.1,12,29,19,10
1,MYY,TGG,456.1,12,29,14,50
1,MYY,TGG,456.1,12,29,14,50
1,MYY,TGG,456.1,12,29,19,10
1,MYY,TGG,476.1,12,29,19,10
0,PEN,BKI,329.3,12,29,10,10
0,PEN,BKI,254.29,12,29,16,35
1,PEN,BTU,536.1,12,29,11,20
1,PEN,BTU,342.11,12,29,11,20
1,PEN,BTU,342.11,12,29,13,0
1,PEN,BTU,342.11,12,29,16,5
1,PEN,BTU,342.11,12,29,18,45
1,PEN,BTU,308.1,12,29,20,50
1,PEN,BTU,462.1,12,29,20,50
0,PEN,JHB,264.3,12,29,10,25
0,PEN,JHB,264.3,12,29,20,0
0,PEN,KCH,414.3,12,29,18,45
0,PEN,KUL,114.3,12,29,11,20
0,PEN,KUL,114.3,12,29,13,0
0,PEN,KUL,114.3,12,29,16,5
0,PEN,KUL,114.3,12,29,18,45
0,PEN,KUL,80.3,12,29,20,50
1,PEN,LBU,406.1,12,29,11,20
1,PEN,LBU,406.1,12,29,13,0
0,PEN,LGK,144.3,12,29,9,50
0,PEN,LGK,114.3,12,29,20,25
1,PEN,SDK,356.1,12,29,11,20
1,PEN,SDK,356.1,12,29,11,20
1,PEN,SDK,356.1,12,29,13,0
1,PEN,SDK,356.1,12,29,16,5
1,PEN,SDK,356.1,12,29,16,5
1,PEN,SDK,356.1,12,29,18,45
1,PEN,SDK,356.1,12,29,18,45
1,PEN,SDK,239.0,12,29,20,50
1,PEN,SDK,362.1,12,29,20,50
1,PEN,SDK,239.0,12,29,20,50
1,PEN,TGG,296.1,12,29,11,20
1,PEN,TGG,296.1,12,29,13,0
1,PEN,TGG,296.1,12,29,13,0
1,PEN,TGG,296.1,12,29,16,5
1,PEN,TGG,296.1,12,29,16,5
1,PEN,TGG,296.1,12,29,18,45
1,PEN,TGG,316.1,12,29,18,45
1,PEN,TGG,262.1,12,29,20,50
1,PEN,TGG,282.1,12,29,20,50
1,PEN,TWU,386.11,12,29,11,20
1,PEN,TWU,386.11,12,29,11,20
1,PEN,TWU,386.11,12,29,13,0
1,PEN,TWU,386.11,12,29,16,5
1,PEN,TWU,386.11,12,29,16,5
1,PEN,TWU,386.11,12,29,18,45
1,PEN,TWU,386.11,12,29,18,45
1,PEN,TWU,248.99,12,29,20,50
1,PEN,TWU,248.99,12,29,20,50
1,PEN,TWU,248.99,12,29,20,50
1,SDK,AOR,586.1,12,29,9,35
1,SDK,AOR,586.1,12,29,9,35
1,SDK,AOR,506.1,12,29,16,15
1,SDK,AOR,506.1,12,29,16,15
1,SDK,AOR,356.1,12,29,18,35
1,SDK,AOR,356.1,12,29,18,35
0,SDK,BKI,74.0,12,29,9,30
0,SDK,BKI,74.0,12,29,11,35
0,SDK,BKI,104.0,12,29,14,0
1,SDK,JHB,609.52,12,29,14,0
1,SDK,KBR,586.1,12,29,9,35
1,SDK,KBR,586.1,12,29,9,35
1,SDK,KBR,586.1,12,29,9,35
1,SDK,KBR,596.1,12,29,9,35
1,SDK,KBR,526.1,12,29,16,15
1,SDK,KBR,526.1,12,29,16,15
1,SDK,KBR,526.1,12,29,16,15
1,SDK,KBR,376.1,12,29,18,35
1,SDK,KBR,376.1,12,29,18,35
1,SDK,KBR,376.1,12,29,18,35
1,SDK,KCH,377.58,12,29,9,30
1,SDK,KCH,864.92,12,29,9,35
1,SDK,KCH,930.96,12,29,9,35
1,SDK,KCH,864.92,12,29,9,35
1,SDK,KCH,864.92,12,29,9,35
1,SDK,KCH,377.58,12,29,11,35
1,SDK,KCH,377.58,12,29,14,0
1,SDK,KCH,751.72,12,29,16,15
1,SDK,KCH,808.32,12,29,16,15
1,SDK,KCH,610.21,12,29,18,35
0,SDK,KUL,424.3,12,29,9,35
0,SDK,KUL,364.3,12,29,16,15
0,SDK,KUL,214.3,12,29,18,35
1,SDK,LGK,626.1,12,29,9,35
1,SDK,LGK,596.1,12,29,9,35
1,SDK,LGK,596.1,12,29,9,35
1,SDK,LGK,596.1,12,29,9,35
1,SDK,LGK,916.11,12,29,16,15
1,SDK,LGK,746.1,12,29,16,15
1,SDK,LGK,766.11,12,29,18,35
1,SDK,LGK,446.1,12,29,18,35
1,SDK,LGK,596.1,12,29,18,35
1,SDK,LGK,466.1,12,29,18,35
1,SDK,MYY,453.06,12,29,9,30
1,SDK,MYY,453.06,12,29,11,35
1,SDK,MYY,453.06,12,29,14,0
1,SDK,PEN,572.09,12,29,9,35
1,SDK,PEN,572.09,12,29,9,35
1,SDK,PEN,572.09,12,29,9,35
1,SDK,PEN,512.1,12,29,16,15
1,SDK,PEN,496.1,12,29,16,15
1,SDK,PEN,546.1,12,29,16,15
1,SDK,PEN,346.1,12,29,18,35
1,SDK,PEN,362.1,12,29,18,35
1,SDK,PEN,396.1,12,29,18,35
1,SDK,PEN,396.1,12,29,18,35
1,SDK,TGG,606.1,12,29,9,35
1,SDK,TGG,566.1,12,29,16,15
1,SDK,TGG,546.1,12,29,16,15
1,SDK,TGG,416.1,12,29,18,35
1,SDK,TGG,396.1,12,29,18,35
1,SDK,TWU,331.0,12,29,9,30
1,SDK,TWU,331.0,12,29,9,30
1,SDK,TWU,331.0,12,29,11,35
1,SDK,TWU,331.0,12,29,11,35
1,SBW,AOR,666.09,12,29,9,35
1,SBW,AOR,666.09,12,29,9,35
1,SBW,AOR,446.1,12,29,21,55
1,SBW,AOR,426.1,12,29,21,55
1,SBW,AOR,426.1,12,29,21,55
0,SBW,BKI,174.3,12,29,12,25
0,SBW,JHB,284.3,12,29,19,45
1,SBW,KBR,666.09,12,29,9,35
1,SBW,KBR,666.09,12,29,9,35
1,SBW,KBR,676.1,12,29,9,35
1,SBW,KBR,666.09,12,29,9,35
1,SBW,KBR,446.1,12,29,21,55
1,SBW,KBR,446.1,12,29,21,55
1,SBW,KBR,446.1,12,29,21,55
1,SBW,KBR,446.1,12,29,21,55
1,SBW,KBR,446.1,12,29,21,55
1,SBW,KBR,456.11,12,29,21,55
0,SBW,KCH,134.0,12,29,10,40
0,SBW,KCH,134.0,12,29,14,50
0,SBW,KCH,134.0,12,29,17,50
0,SBW,KUL,504.3,12,29,9,35
0,SBW,KUL,284.3,12,29,21,55
1,SBW,LGK,676.1,12,29,9,35
1,SBW,LGK,706.1,12,29,9,35
1,SBW,LGK,676.1,12,29,9,35
1,SBW,LGK,676.1,12,29,9,35
1,SBW,LGK,676.1,12,29,9,35
1,SBW,LGK,836.11,12,29,21,55
1,SBW,LGK,516.1,12,29,21,55
1,SBW,LGK,536.11,12,29,21,55
1,SBW,LGK,516.1,12,29,21,55
1,SBW,LGK,666.1,12,29,21,55
1,SBW,TGG,686.1,12,29,9,35
1,SBW,TGG,446.1,12,29,21,55
1,SBW,TGG,486.11,12,29,21,55
1,SBW,TWU,422.11,12,29,12,25
1,TGG,AOR,326.1,12,29,14,15
1,TGG,AOR,306.1,12,29,14,15
1,TGG,AOR,276.1,12,29,20,30
1,TGG,AOR,276.1,12,29,20,30
1,TGG,BTU,392.11,12,29,14,15
1,TGG,BTU,516.1,12,29,20,30
1,TGG,BTU,362.11,12,29,20,30
1,TGG,JHB,195.99,12,29,14,15
1,TGG,JHB,163.0,12,29,20,30
1,TGG,KBR,336.11,12,29,14,15
1,TGG,KBR,326.1,12,29,14,15
1,TGG,KBR,326.1,12,29,14,15
1,TGG,KBR,326.1,12,29,14,15
1,TGG,KBR,296.1,12,29,20,30
1,TGG,KBR,296.1,12,29,20,30
1,TGG,KBR,296.1,12,29,20,30
1,TGG,KBR,296.1,12,29,20,30
1,TGG,KCH,656.1,12,29,14,15
1,TGG,KCH,656.1,12,29,14,15
1,TGG,KCH,596.1,12,29,14,15
1,TGG,KCH,1506.1,12,29,20,30
1,TGG,KCH,566.1,12,29,20,30
0,TGG,KUL,164.3,12,29,14,15
0,TGG,KUL,134.3,12,29,20,30
1,TGG,LGK,336.11,12,29,14,15
1,TGG,LGK,336.11,12,29,14,15
1,TGG,LGK,686.11,12,29,20,30
1,TGG,LGK,366.1,12,29,20,30
1,TGG,LGK,386.11,12,29,20,30
1,TGG,LGK,386.11,12,29,20,30
1,TGG,LGK,386.11,12,29,20,30
1,TGG,LGK,516.1,12,29,20,30
1,TGG,LGK,366.1,12,29,20,30
1,TGG,LGK,386.11,12,29,20,30
1,TGG,MYY,476.1,12,29,20,30
1,TGG,PEN,312.1,12,29,14,15
1,TGG,PEN,312.1,12,29,14,15
1,TGG,PEN,296.1,12,29,14,15
1,TGG,PEN,266.1,12,29,20,30
1,TGG,PEN,282.1,12,29,20,30
1,TGG,PEN,316.1,12,29,20,30
1,TGG,PEN,316.1,12,29,20,30
1,TGG,SDK,406.1,12,29,14,15
1,TGG,SDK,376.1,12,29,20,30
1,TGG,SDK,376.1,12,29,20,30
1,TGG,SDK,416.1,12,29,20,30
1,TGG,SBW,516.1,12,29,14,15
1,TGG,SBW,476.1,12,29,14,15
1,TGG,SBW,446.1,12,29,20,30
1,TWU,AOR,406.1,12,29,9,40
1,TWU,AOR,406.1,12,29,9,40
1,TWU,AOR,406.1,12,29,10,20
1,TWU,AOR,406.1,12,29,10,20
1,TWU,AOR,426.1,12,29,14,30
1,TWU,AOR,386.1,12,29,16,40
1,TWU,AOR,386.1,12,29,18,50
1,TWU,AOR,386.1,12,29,18,50
1,TWU,AOR,386.1,12,29,21,5
1,TWU,AOR,386.1,12,29,21,5
0,TWU,BKI,174.0,12,29,9,0
0,TWU,BKI,174.0,12,29,10,25
0,TWU,BKI,174.0,12,29,15,25
0,TWU,BKI,174.0,12,29,16,35
0,TWU,JHB,564.3,12,29,15,30
1,TWU,KBR,269.0,12,29,9,40
1,TWU,KBR,269.0,12,29,9,40
1,TWU,KBR,269.0,12,29,9,40
1,TWU,KBR,269.0,12,29,9,40
1,TWU,KBR,269.0,12,29,10,20
1,TWU,KBR,269.0,12,29,10,20
1,TWU,KBR,269.0,12,29,10,20
1,TWU,KBR,456.11,12,29,14,30
1,TWU,KBR,269.0,12,29,21,5
1,TWU,KBR,269.0,12,29,21,5
1,TWU,KCH,272.6,12,29,10,25
1,TWU,KCH,272.6,12,29,15,25
0,TWU,KUL,244.3,12,29,9,40
0,TWU,KUL,244.3,12,29,10,20
0,TWU,KUL,284.3,12,29,14,30
0,TWU,KUL,244.3,12,29,16,40
0,TWU,KUL,244.3,12,29,18,50
0,TWU,KUL,244.3,12,29,21,5
1,TWU,LGK,416.1,12,29,9,40
1,TWU,LGK,416.1,12,29,9,40
1,TWU,LGK,446.1,12,29,9,40
1,TWU,LGK,416.1,12,29,9,40
1,TWU,LGK,416.1,12,29,10,20
1,TWU,LGK,416.1,12,29,10,20
1,TWU,LGK,416.1,12,29,10,20
1,TWU,LGK,456.11,12,29,14,30
1,TWU,LGK,796.1,12,29,21,5
1,TWU,LGK,626.1,12,29,21,5
1,TWU,MYY,553.06,12,29,9,0
1,TWU,MYY,553.06,12,29,10,25
1,TWU,PEN,248.99,12,29,9,40
1,TWU,PEN,248.99,12,29,9,40
1,TWU,PEN,248.99,12,29,9,40
1,TWU,PEN,248.99,12,29,10,20
1,TWU,PEN,248.99,12,29,10,20
1,TWU,PEN,248.99,12,29,10,20
1,TWU,PEN,432.1,12,29,14,30
1,TWU,PEN,248.99,12,29,18,50
1,TWU,PEN,248.99,12,29,21,5
1,TWU,PEN,248.99,12,29,21,5
1,TWU,SDK,371.0,12,29,9,0
1,TWU,SDK,371.0,12,29,10,25
1,AOR,BKI,239.0,12,30,8,20
1,AOR,BKI,446.1,12,30,8,20
1,AOR,BKI,239.0,12,30,8,20
1,AOR,BKI,416.1,12,30,12,40
1,AOR,BKI,416.1,12,30,12,40
1,AOR,BKI,386.11,12,30,12,40
1,AOR,BKI,416.1,12,30,12,40
1,AOR,BKI,416.1,12,30,12,40
1,AOR,BKI,386.11,12,30,12,40
1,AOR,BKI,416.1,12,30,17,20
1,AOR,BTU,476.1,12,30,8,20
1,AOR,BTU,342.11,12,30,12,40
1,AOR,BTU,342.11,12,30,17,20
1,AOR,BTU,476.1,12,30,20,5
1,AOR,BTU,322.1,12,30,20,5
1,AOR,KCH,466.09,12,30,8,20
1,AOR,KCH,586.1,12,30,8,20
1,AOR,KCH,1666.1,12,30,8,20
1,AOR,KCH,1266.1,12,30,8,20
1,AOR,KCH,606.1,12,30,12,40
1,AOR,KCH,486.1,12,30,12,40
1,AOR,KCH,1686.1,12,30,12,40
1,AOR,KCH,486.1,12,30,17,20
1,AOR,KCH,546.1,12,30,17,20
1,AOR,KCH,526.1,12,30,20,5
0,AOR,KUL,94.3,12,30,8,20
0,AOR,KUL,114.3,12,30,12,40
0,AOR,KUL,114.3,12,30,17,20
0,AOR,KUL,94.3,12,30,20,5
1,AOR,LBU,386.1,12,30,8,20
1,AOR,LBU,366.1,12,30,12,40
1,AOR,LBU,406.1,12,30,12,40
1,AOR,LBU,366.1,12,30,17,20
1,AOR,LBU,346.1,12,30,20,5
1,AOR,MYY,506.1,12,30,8,20
1,AOR,MYY,436.1,12,30,8,20
1,AOR,MYY,526.1,12,30,12,40
1,AOR,MYY,486.1,12,30,17,20
1,AOR,MYY,466.09,12,30,20,5
1,AOR,SDK,376.1,12,30,8,20
1,AOR,SDK,356.1,12,30,12,40
1,AOR,SDK,356.1,12,30,17,20
1,AOR,SDK,336.1,12,30,20,5
1,AOR,SDK,376.1,12,30,20,5
1,AOR,SDK,336.1,12,30,20,5
1,AOR,SBW,446.1,12,30,8,20
1,AOR,SBW,466.1,12,30,12,40
1,AOR,SBW,466.1,12,30,12,40
1,AOR,SBW,466.1,12,30,17,20
1,AOR,SBW,446.1,12,30,20,5
1,AOR,TGG,296.1,12,30,8,20
1,AOR,TGG,276.1,12,30,17,20
1,AOR,TGG,256.1,12,30,20,5
1,AOR,TGG,276.1,12,30,20,5
1,AOR,TWU,366.1,12,30,8,20
1,AOR,TWU,366.1,12,30,8,20
1,AOR,TWU,366.1,12,30,8,20
1,AOR,TWU,386.11,12,30,12,40
1,AOR,TWU,386.11,12,30,12,40
1,AOR,TWU,386.11,12,30,17,20
1,AOR,TWU,386.11,12,30,17,20
1,AOR,TWU,366.1,12,30,20,5
1,AOR,TWU,366.1,12,30,20,5
1,AOR,TWU,366.1,12,30,20,5
1,BKI,AOR,446.1,12,30,8,30
1,BKI,AOR,446.1,12,30,9,50
1,BKI,AOR,446.1,12,30,10,20
1,BKI,AOR,446.1,12,30,10,35
1,BKI,AOR,446.1,12,30,10,35
1,BKI,AOR,446.1,12,30,11,50
1,BKI,AOR,486.1,12,30,12,30
1,BKI,AOR,446.1,12,30,13,25
1,BKI,AOR,446.1,12,30,14,10
1,BKI,AOR,239.0,12,30,22,55
0,BKI,JHB,594.3,12,30,9,40
0,BKI,JHB,464.3,12,30,21,35
0,BKI,KBR,264.3,12,30,10,45
0,BKI,KCH,194.3,12,30,7,0
0,BKI,KCH,224.3,12,30,16,35
0,BKI,KUL,284.3,12,30,8,30
0,BKI,KUL,284.3,12,30,9,50
0,BKI,KUL,284.3,12,30,10,20
0,BKI,KUL,284.3,12,30,10,35
0,BKI,KUL,284.3,12,30,11,50
0,BKI,KUL,324.3,12,30,12,30
0,BKI,KUL,284.3,12,30,13,25
0,BKI,KUL,284.3,12,30,14,10
0,BKI,KUL,284.3,12,30,15,50
0,BKI,KUL,284.3,12,30,16,20
0,BKI,KUL,284.3,12,30,17,45
0,BKI,KUL,284.3,12,30,18,45
0,BKI,KUL,284.3,12,30,20,45
0,BKI,KUL,284.3,12,30,22,5
0,BKI,KUL,234.3,12,30,22,55
1,BKI,LGK,516.1,12,30,8,30
1,BKI,LGK,516.1,12,30,8,30
1,BKI,LGK,516.1,12,30,9,50
1,BKI,LGK,516.1,12,30,9,50
1,BKI,LGK,516.1,12,30,10,20
1,BKI,LGK,516.1,12,30,10,35
1,BKI,LGK,526.1,12,30,12,30
1,BKI,LGK,486.11,12,30,13,25
1,BKI,LGK,486.11,12,30,13,25
1,BKI,LGK,486.11,12,30,14,10
0,BKI,MYY,334.3,12,30,13,25
0,BKI,PEN,329.3,12,30,7,5
0,BKI,PEN,439.3,12,30,16,20
0,BKI,SDK,104.0,12,30,10,20
0,BKI,SDK,104.0,12,30,11,45
0,BKI,SDK,134.0,12,30,12,50
0,BKI,SBW,174.3,12,30,19,20
0,BKI,TWU,144.0,12,30,7,30
0,BKI,TWU,174.0,12,30,9,5
0,BKI,TWU,224.0,12,30,15,15
1,BTU,AOR,346.1,12,30,9,0
1,BTU,AOR,346.1,12,30,9,0
1,BTU,AOR,326.1,12,30,16,50
1,BTU,AOR,346.1,12,30,16,50
1,BTU,KBR,346.1,12,30,9,0
1,BTU,KBR,356.11,12,30,9,0
1,BTU,KBR,356.11,12,30,9,0
1,BTU,KBR,356.11,12,30,9,0
1,BTU,KBR,346.1,12,30,16,50
1,BTU,KBR,346.1,12,30,16,50
1,BTU,KBR,356.11,12,30,16,50
0,BTU,KCH,244.0,12,30,12,40
0,BTU,KCH,214.0,12,30,18,55
0,BTU,KUL,184.3,12,30,9,0
0,BTU,KUL,184.3,12,30,16,50
1,BTU,LGK,416.1,12,30,9,0
1,BTU,LGK,386.11,12,30,9,0
1,BTU,LGK,386.11,12,30,9,0
1,BTU,LGK,416.1,12,30,9,0
1,BTU,LGK,416.1,12,30,9,0
1,BTU,LGK,416.1,12,30,16,50
1,BTU,LGK,896.1,12,30,16,50
1,BTU,LGK,416.1,12,30,16,50
1,BTU,LGK,386.11,12,30,16,50
1,BTU,LGK,436.11,12,30,16,50
1,BTU,PEN,366.1,12,30,9,0
1,BTU,PEN,366.1,12,30,9,0
1,BTU,PEN,889.72,12,30,12,40
1,BTU,PEN,332.1,12,30,16,50
1,BTU,PEN,332.1,12,30,16,50
1,BTU,PEN,332.1,12,30,16,50
1,BTU,TGG,386.11,12,30,9,0
1,BTU,TGG,366.1,12,30,16,50
1,BTU,TGG,346.1,12,30,16,50
0,IPH,JHB,154.31,12,30,15,25
0,JHB,BKI,294.3,12,30,7,0
0,JHB,BKI,254.29,12,30,18,55
0,JHB,IPH,124.3,12,30,14,0
0,JHB,KBR,124.3,12,30,12,0
0,JHB,KCH,334.3,12,30,6,45
0,JHB,KCH,334.3,12,30,14,0
0,JHB,KUL,94.3,12,30,16,50
0,JHB,KUL,94.3,12,30,20,10
1,JHB,LBU,346.1,12,30,16,50
1,JHB,LBU,346.1,12,30,20,10
0,JHB,LGK,164.3,12,30,10,25
0,JHB,LGK,104.3,12,30,15,15
0,JHB,MYY,244.3,12,30,15,20
0,JHB,PEN,134.3,12,30,8,50
0,JHB,PEN,134.3,12,30,12,20
0,JHB,PEN,164.3,12,30,15,35
1,JHB,SDK,471.32,12,30,7,0
1,JHB,SDK,503.12,12,30,7,0
0,JHB,SBW,284.3,12,30,17,40
1,JHB,TGG,163.0,12,30,16,50
1,JHB,TGG,163.0,12,30,20,10
1,JHB,TGG,163.0,12,30,20,10
0,KBR,BKI,1004.3,12,30,13,45
1,KBR,BTU,486.11,12,30,8,50
1,KBR,BTU,486.11,12,30,9,45
1,KBR,BTU,392.11,12,30,12,30
1,KBR,BTU,392.11,12,30,16,5
1,KBR,BTU,392.11,12,30,17,20
1,KBR,BTU,392.11,12,30,18,40
1,KBR,BTU,546.1,12,30,20,30
1,KBR,BTU,392.11,12,30,20,30
0,KBR,JHB,174.3,12,30,13,40
0,KBR,KCH,854.3,12,30,11,30
0,KBR,KUL,104.3,12,30,8,50
0,KBR,KUL,104.3,12,30,9,45
0,KBR,KUL,164.3,12,30,12,30
0,KBR,KUL,164.3,12,30,16,5
0,KBR,KUL,164.3,12,30,17,20
0,KBR,KUL,164.3,12,30,18,40
0,KBR,KUL,164.3,12,30,20,30
1,KBR,LBU,396.1,12,30,8,50
1,KBR,LBU,396.1,12,30,9,45
1,KBR,LBU,456.1,12,30,12,30
1,KBR,LBU,416.1,12,30,12,30
1,KBR,LBU,416.1,12,30,16,5
1,KBR,LBU,416.1,12,30,17,20
1,KBR,LBU,416.1,12,30,18,40
1,KBR,LBU,416.1,12,30,20,30
0,KBR,LGK,164.3,12,30,11,30
1,KBR,MYY,516.1,12,30,8,50
1,KBR,MYY,446.1,12,30,8,50
1,KBR,MYY,516.1,12,30,9,45
1,KBR,MYY,446.1,12,30,9,45
1,KBR,MYY,576.1,12,30,12,30
1,KBR,MYY,536.1,12,30,17,20
1,KBR,MYY,536.1,12,30,18,40
1,KBR,MYY,536.1,12,30,20,30
0,KBR,PEN,94.3,12,30,14,25
1,KBR,SDK,386.11,12,30,8,50
1,KBR,SDK,386.11,12,30,9,45
1,KBR,SDK,406.1,12,30,12,30
1,KBR,SDK,446.1,12,30,12,30
1,KBR,SDK,406.1,12,30,16,5
1,KBR,SDK,406.1,12,30,17,20
1,KBR,SDK,446.1,12,30,18,40
1,KBR,SDK,406.1,12,30,18,40
1,KBR,SDK,446.1,12,30,20,30
1,KBR,SDK,406.1,12,30,20,30
1,KBR,SBW,456.11,12,30,8,50
1,KBR,SBW,456.11,12,30,9,45
1,KBR,SBW,516.1,12,30,12,30
1,KBR,SBW,516.1,12,30,12,30
1,KBR,SBW,516.1,12,30,16,5
1,KBR,SBW,516.1,12,30,16,5
1,KBR,SBW,516.1,12,30,17,20
1,KBR,SBW,516.1,12,30,18,40
1,KBR,SBW,516.1,12,30,20,30
1,KBR,TGG,306.11,12,30,8,50
1,KBR,TGG,306.11,12,30,9,45
1,KBR,TGG,326.1,12,30,16,5
1,KBR,TGG,326.1,12,30,17,20
1,KBR,TGG,326.1,12,30,18,40
1,KBR,TGG,346.1,12,30,18,40
1,KBR,TGG,326.1,12,30,20,30
1,KBR,TGG,346.1,12,30,20,30
1,KBR,TWU,269.0,12,30,8,50
1,KBR,TWU,269.0,12,30,8,50
1,KBR,TWU,269.0,12,30,8,50
1,KBR,TWU,269.0,12,30,9,45
1,KBR,TWU,269.0,12,30,9,45
1,KBR,TWU,269.0,12,30,9,45
1,KBR,TWU,436.11,12,30,12,30
1,KBR,TWU,436.11,12,30,12,30
1,KBR,TWU,436.11,12,30,20,30
1,KBR,TWU,436.11,12,30,20,30
1,KCH,AOR,586.1,12,30,6,45
1,KCH,AOR,586.1,12,30,6,45
1,KCH,AOR,586.1,12,30,6,45
1,KCH,AOR,1096.09,12,30,10,20
1,KCH,AOR,1096.09,12,30,10,20
1,KCH,AOR,1666.1,12,30,13,55
1,KCH,AOR,1096.09,12,30,18,45
1,KCH,AOR,1076.09,12,30,18,45
1,KCH,AOR,1096.09,12,30,20,20
1,KCH,AOR,1076.09,12,30,20,20
0,KCH,BKI,254.29,12,30,8,55
0,KCH,BKI,194.3,12,30,14,45
0,KCH,BTU,244.0,12,30,11,20
0,KCH,BTU,214.0,12,30,17,35
0,KCH,JHB,684.31,12,30,8,35
0,KCH,JHB,594.3,12,30,15,50
0,KCH,KBR,364.3,12,30,9,15
0,KCH,KUL,424.3,12,30,6,45
0,KCH,KUL,934.3,12,30,10,20
0,KCH,KUL,1504.3,12,30,13,55
0,KCH,KUL,934.3,12,30,18,45
0,KCH,KUL,934.3,12,30,20,20
0,KCH,MYY,124.0,12,30,6,20
0,KCH,MYY,144.0,12,30,11,45
0,KCH,MYY,164.0,12,30,14,40
0,KCH,MYY,144.0,12,30,20,10
0,KCH,PEN,564.3,12,30,18,30
0,KCH,SBW,114.0,12,30,9,35
0,KCH,SBW,114.0,12,30,13,45
0,KCH,SBW,114.0,12,30,16,40
1,KCH,TGG,626.1,12,30,6,45
1,KCH,TGG,1666.1,12,30,13,55
1,KCH,TGG,1096.09,12,30,18,45
1,KCH,TGG,1116.1,12,30,18,45
1,KCH,TGG,1096.09,12,30,20,20
1,KCH,TGG,1116.1,12,30,20,20
1,KCH,TWU,272.6,12,30,8,55
0,KUL,AOR,74.3,12,30,6,45
0,KUL,AOR,94.3,12,30,11,5
0,KUL,AOR,94.3,12,30,15,45
0,KUL,AOR,94.3,12,30,18,30
